57,-36,17
58,-38,13
64,-35,11
54,-34,6
55,-32,4
52,-22,3
48,-21,5
50,-24,-6
53,-26,2
54,-27,4
69,-35,-7
39,-31,-6
49,-31,1
46,-37,-7
48,-41,-11
49,-42,-9
45,-43,-10
41,-40,-7
44,-37,-2
51,-38,-12
58,-36,-13
57,-35,-9
64,-30,2
70,-26,5
58,-23,1
65,-20,1
67,-18,3
66,-9,12
63,-5,20
55,-2,28
43,-1,26
44,1,22
42,-3,27
32,-4,33
26,-5,42
45,-6,39
50,-8,41
46,-7,38
48,-2,40
48,7,35
48,25,37
47,34,40
46,46,38
47,47,37
40,50,40
36,57,42
33,58,44
30,58,44
28,58,44
24,51,38
28,55,46
25,57,45
11,48,45
15,47,47
21,45,45
18,49,46
21,50,46
23,54,46
24,56,45
27,56,48
25,56,51
24,57,52
22,54,51
26,53,52
24,49,52
25,45,58
28,44,57
26,40,55
26,37,56
29,34,57
24,28,59
23,24,57
22,14,60
22,12,62
19,6,57
12,-5,61
14,-6,61
15,-5,56
19,-9,58
24,-10,59
18,-13,59
15,-14,56
13,-16,55
14,-19,55
9,-21,50
6,-24,49
5,-26,48
9,-25,45
9,-24,45
9,-25,48
10,-23,44
12,-22,44
9,-23,47
10,-22,47
13,-21,44
10,-20,47
5,-18,46
14,-16,46
21,-17,49
20,-15,51
14,-11,52
14,-10,52
16,-7,54
21,-7,55
21,-2,54
20,-2,54
23,2,57
20,5,53
20,8,55
28,11,57
28,12,61
22,14,60
17,19,58
18,21,58
19,24,56
20,25,58
16,28,56
8,34,65
6,41,76
19,46,77
20,43,78
22,28,64
43,26,63
42,27,66
24,21,58
25,25,58
18,23,56
20,20,55
17,22,51
4,21,49
10,25,52
18,22,54
10,27,54
12,29,54
10,31,55
10,32,57
6,31,59
8,33,55
7,31,55
7,33,58
5,33,55
11,31,52
12,33,54
14,32,53
10,32,49
10,32,49
12,33,48
9,33,46
10,34,46
13,37,45
12,37,46
11,37,42
12,39,41
13,39,42
14,46,45
9,47,40
10,50,40
13,53,39
13,56,38
11,57,37
8,56,36
11,59,36
11,62,32
10,65,32
5,59,30
9,61,34
6,67,34
3,67,33
8,68,38
4,67,38
3,64,33
9,58,30
7,55,29
4,53,28
-2,52,22
12,54,26
6,55,24
-2,59,22
-1,67,25
-4,72,31
-2,71,31
-4,63,25
0,60,24
-5,60,24
-4,58,25
-4,58,26
-1,59,29
-5,58,28
-5,61,29
-4,62,29
-1,62,29
1,61,32
-5,62,30
-6,62,31
-1,60,24
4,60,30
7,59,33
6,54,29
9,53,31
5,49,28
4,47,29
5,45,34
1,47,33
0,49,30
6,52,35
11,52,36
11,58,45
4,57,37
5,57,33
8,61,36
0,58,29
5,58,30
5,59,31
0,61,28
7,60,31
5,63,34
-9,59,32
0,59,36
-1,56,34
-1,60,36
1,64,40
1,75,36
-1,76,50
3,75,52
17,65,45
28,64,43
25,64,39
24,65,42
20,73,37
9,76,33
4,81,35
-5,75,34
-5,71,32
0,78,38
20,75,36
31,71,32
40,60,23
40,55,16
29,42,7
10,29,1
3,18,2
-19,-1,-8
-20,-7,-19
-35,-29,-41
-17,-20,-27
-5,-4,-16
23,15,-15
39,20,-19
58,29,-43
122,41,-26
127,52,2
127,40,9
127,16,-8
106,59,-5
127,28,51
60,21,13
50,42,19
47,42,20
46,38,18
52,34,15
53,35,13
52,32,6
54,30,7
45,25,-11
18,18,-34
32,18,-26
79,28,2
81,33,9
78,29,24
48,21,-3
43,14,37
63,12,52
65,6,59
37,-6,66
46,-17,43
16,-17,39
33,-10,52
38,-9,52
41,0,53
16,-4,37
20,-3,40
22,10,54
25,15,52
3,26,83
19,20,63
11,17,52
23,17,56
19,14,53
15,11,55
16,10,54
11,9,51
20,17,78
21,14,67
30,16,79
30,15,65
22,5,53
13,-5,45
23,-4,53
24,-5,57
24,-15,47
25,-15,38
31,-15,39
32,-11,37
29,-3,34
31,2,37
28,18,38
30,29,35
42,35,41
41,52,40
37,58,38
35,61,30
49,65,36
51,70,41
51,60,38
48,61,28
111,46,31
59,52,34
52,46,34
53,44,22
52,36,15
55,26,-1
44,21,-20
52,23,-13
76,20,-10
69,15,-17
51,18,-12
43,17,-6
41,20,-1
44,23,6
44,24,8
48,25,13
54,28,16
55,31,19
49,32,21
45,31,22
45,31,24
40,29,24
38,31,26
45,36,25
49,41,29
43,42,27
60,56,30
64,61,36
40,58,38
39,61,28
42,55,30
46,54,31
51,53,35
30,43,24
30,41,25
34,38,35
37,34,46
26,30,31
40,32,28
45,34,37
36,33,42
31,33,42
32,33,43
32,35,47
34,36,47
34,37,51
32,36,49
33,35,49
32,30,52
34,29,55
31,25,56
34,21,55
34,20,55
34,18,51
36,18,47
39,15,45
45,10,42
47,7,40
48,2,39
48,-3,37
50,-8,41
43,-13,35
42,-15,36
41,-18,35
43,-22,34
44,-24,33
45,-22,30
54,-16,28
56,-2,20
59,2,19
63,7,22
63,9,19
66,21,16
62,23,11
59,22,9
61,14,10
63,14,9
56,11,11
56,9,11
56,7,3
63,12,29
63,4,22
67,-4,27
61,-9,37
57,-11,38
78,2,4
80,17,9
59,6,-16
59,24,7
44,14,13
47,-20,-3
59,-39,3
78,-50,8
86,-60,13
72,-56,16
57,-45,9
50,-32,9
76,2,8
59,14,19
46,25,26
63,15,27
63,9,17
61,-3,13
62,3,10
54,1,-1
60,10,24
57,9,19
69,21,-1
56,39,7
47,42,10
26,46,7
18,43,8
14,33,23
18,31,46
9,28,35
23,57,57
56,82,75
87,124,47
127,80,0
127,59,14
121,52,-13
100,37,-15
57,18,-1
46,21,11
39,21,8
31,21,4
35,22,0
76,21,13
40,52,44
11,42,33
17,41,66
13,38,89
-19,16,81
27,46,66
12,49,65
12,40,57
12,37,46
22,32,44
12,29,43
8,30,51
3,36,55
1,39,55
6,39,52
10,38,49
11,38,49
18,32,57
12,29,52
9,34,45
15,34,56
8,30,51
3,29,48
13,30,53
12,33,52
12,36,51
16,35,52
19,32,47
21,33,46
18,34,45
17,33,48
21,35,51
24,38,56
30,36,61
26,37,50
26,42,45
24,40,47
19,39,50
19,40,50
22,39,57
19,39,55
18,39,56
21,37,59
19,38,54
14,46,61
22,48,62
25,48,63
32,47,58
37,43,51
52,36,0
42,37,-14
38,42,-14
47,49,-2
38,54,-1
33,74,2
32,86,-4
27,110,-3
19,116,-10
20,119,-11
27,118,-20
32,110,-23
25,104,-42
42,93,-61
31,85,-66
31,69,-55
34,62,-49
38,49,-41
53,38,-23
53,34,-18
50,34,-16
53,30,-12
59,27,-3
70,31,1
78,37,3
77,33,4
81,25,1
91,5,-23
69,1,-30
70,2,-28
46,6,-22
42,7,-26
56,4,-33
37,7,-10
34,4,-11
27,-12,-9
23,-11,-7
58,-20,-6
55,-22,13
53,-21,11
70,-26,8
70,-25,15
72,-31,14
69,-39,11
73,-38,11
80,-33,10
77,-34,7
68,-37,0
66,-32,-6
58,-33,-8
49,-30,-1
51,-24,10
44,-28,11
31,-35,8
35,-39,4
31,-42,10
27,-42,16
29,-45,18
29,-49,22
23,-50,22
18,-49,26
16,-51,27
12,-62,28
9,-64,33
5,-53,37
6,-48,35
6,-48,34
-1,-50,27
1,-50,24
2,-48,25
-8,-45,20
-8,-47,18
-8,-48,24
-12,-50,26
-10,-52,27
-12,-57,28
-11,-59,25
-3,-59,26
-9,-68,25
-8,-71,26
1,-73,23
6,-68,23
7,-72,14
13,-63,20
10,-58,22
3,-49,22
4,-47,23
2,-54,20
3,-56,19
0,-56,18
4,-58,18
3,-58,19
1,-57,24
4,-60,26
1,-65,26
-1,-64,23
-7,-66,25
-4,-68,26
1,-60,31
8,-53,32
23,-48,31
26,-50,26
23,-46,20
22,-46,19
19,-48,18
28,-43,18
25,-44,18
16,-45,16
16,-45,15
31,-46,22
28,-51,18
31,-52,17
44,-55,16
45,-57,13
54,-59,10
53,-61,9
58,-59,9
68,-57,6
70,-52,5
69,-43,3
65,-33,5
63,-29,6
64,-20,8
65,-20,13
48,-20,8
60,-20,13
54,-17,15
54,-14,12
61,-14,12
56,-11,17
65,-11,24
62,-7,22
55,-14,22
56,-16,25
59,-6,24
62,-7,24
62,-3,25
58,4,22
58,1,21
54,-5,27
51,-5,23
48,-6,19
46,-2,22
47,-2,19
54,5,22
60,15,28
61,19,26
54,19,26
57,24,28
55,22,22
102,27,48
85,28,29
81,44,21
124,50,24
85,4,-30
95,-24,-18
64,-24,-7
15,-37,27
4,-47,17
47,-32,-1
19,25,64
26,13,75
31,-2,61
43,-5,59
60,-30,35
64,-23,35
60,-32,26
45,-22,15
53,-16,35
73,-18,20
80,-3,-5
71,4,10
76,-19,29
73,-15,37
67,-18,29
64,-17,31
57,-9,29
59,-4,23
57,-4,21
71,-2,26
70,-4,21
73,-9,22
65,-10,14
62,-15,16
52,-19,17
50,-20,17
43,-23,16
37,-25,17
37,-25,17
38,-23,21
37,-23,20
42,-23,26
44,-21,28
46,-22,32
45,-18,27
48,-17,28
56,-15,21
65,-14,29
71,-14,36
78,-17,37
69,-17,27
63,-14,24
55,-10,24
59,-9,27
58,-9,34
60,-6,34
52,0,34
49,3,29
48,2,27
52,-3,27
55,-5,27
65,-14,28
75,-18,21
70,-16,15
62,-11,13
54,-6,8
46,-2,4
45,-1,-9
46,0,-13
40,0,-14
49,-4,-15
39,-7,-21
76,-30,-56
40,-26,-36
62,-14,-40
67,-22,-57
82,-14,-50
42,-11,-56
35,-19,-55
48,-21,-26
31,-17,-40
32,-17,-37
44,-23,-54
52,-18,-58
49,-19,-53
47,-18,-53
51,-19,-53
44,-18,-53
52,-17,-46
54,-20,-40
47,-21,-41
59,-19,-29
46,-27,-39
63,-23,-24
64,-33,-36
55,-37,-27
55,-35,-7
45,-41,-15
38,-39,-1
46,-42,13
37,-40,11
40,-34,34
46,-28,21
22,-28,7
25,-16,29
20,-20,29
20,-22,42
-1,-18,43
5,-13,49
-14,-10,58
-32,-13,48
-23,4,53
-24,-5,51
-22,1,56
-7,0,66
-7,-2,61
9,5,71
-39,11,72
-7,23,95
-27,5,66
-9,7,59
-15,2,79
-6,-5,69
-3,-9,65
-20,-17,41
-13,-5,52
-5,-8,68
7,-13,78
15,-14,81
8,-5,74
1,-5,60
13,6,68
14,15,77
-3,24,72
0,42,85
0,46,98
-5,50,65
-5,47,63
-4,23,72
-7,-4,56
-3,-15,56
3,-22,60
15,-26,61
11,-35,40
44,-39,25
55,-37,22
63,-18,9
67,-11,5
60,7,15
65,23,35
56,23,33
53,25,35
68,23,38
50,30,61
31,16,44
105,8,42
34,8,22
26,10,9
73,20,10
13,10,6
30,-3,-15
60,-9,-22
80,-20,-13
85,-31,-32
88,-45,-32
84,-46,-33
54,-21,-21
71,-17,0
37,-22,-9
72,-23,-11
59,-23,-13
50,-20,-19
57,-24,-20
56,-24,-20
53,-25,-13
52,-27,-13
55,-28,-14
54,-29,-12
52,-29,-9
50,-30,-10
51,-32,-9
49,-32,-9
52,-32,-8
53,-33,-7
52,-33,-9
53,-33,-9
50,-34,-8
49,-33,-8
53,-34,-9
52,-33,-8
50,-33,-8
50,-32,-8
51,-32,-7
51,-33,-7
51,-32,-2
53,-29,-6
63,-38,-15
61,-37,-10
42,-30,-7
60,-31,-4
58,-33,-5
51,-30,-5
47,-31,-10
57,-33,-10
53,-34,-6
52,-32,-6
51,-33,-7
52,-33,-8
54,-32,-7
55,-32,-5
54,-32,-6
52,-32,-8
53,-32,-8
54,-31,-7
54,-31,-7
53,-31,-7
53,-31,-6
54,-32,-6
53,-32,-6
53,-32,-6
52,-32,-6
53,-32,-8
52,-32,-9
53,-32,-10
53,-32,-9
53,-33,-12
57,-33,-11
55,-33,-11
52,-34,-12
53,-34,-12
54,-35,-13
51,-34,-13
51,-35,-14
53,-35,-12
53,-35,-11
50,-36,-12
50,-36,-10
51,-35,-8
52,-36,-6
52,-35,-4
52,-34,-2
52,-34,-2
52,-34,-1
50,-33,0
50,-33,0
51,-34,0
51,-34,0
50,-34,0
50,-35,0
50,-35,0
49,-36,-2
49,-36,-1
50,-36,-1
52,-37,-1
52,-36,-1
51,-37,-2
52,-36,-2
52,-36,-2
50,-37,-2
50,-37,-2
51,-37,-2
51,-37,-2
51,-37,-2
50,-37,-2
50,-38,-3
50,-37,-2
51,-37,-2
51,-37,-2
51,-37,-3
50,-37,-1
52,-36,-2
51,-36,-2
50,-37,-2
51,-37,-2
51,-37,-2
50,-38,-3
49,-38,-3
49,-38,-3
49,-38,-5
49,-38,-5
49,-38,-6
49,-39,-6
50,-39,-6
50,-38,-7
51,-38,-6
52,-37,-6
51,-37,-7
51,-36,-7
51,-36,-6
51,-36,-5
48,-37,-7
50,-36,-6
51,-37,-6
50,-38,-7
50,-37,-6
48,-37,-7
49,-37,-7
51,-37,-7
49,-37,-6
49,-37,-6
49,-37,-6
49,-37,-7
49,-37,-7
48,-37,-5
49,-37,-6
48,-37,-6
50,-36,-5
50,-37,-4
51,-35,-5
50,-35,-5
50,-33,-4
51,-32,-1
51,-31,-3
52,-33,-6
52,-33,-6
51,-32,-7
51,-32,-7
52,-32,-8
53,-33,-9
52,-33,-9
51,-33,-10
52,-34,-11
52,-34,-11
51,-33,-11
52,-33,-11
52,-32,-13
51,-33,-13
50,-31,-12
49,-31,-14
49,-30,-13
52,-30,-12
54,-29,-11
56,-26,-13
58,-26,-15
55,-26,-15
55,-22,-13
56,-22,-11
59,-20,-14
61,-19,-15
61,-19,-13
62,-16,-14
65,-15,-13
63,-15,-14
63,-14,-13
63,-14,-14
63,-14,-11
61,-14,-12
66,-13,-9
62,-11,-9
63,-10,-7
60,-10,-5
61,-9,-4
62,-10,-1
65,-8,2
57,-8,2
78,-7,11
64,-10,8
64,-7,9
67,-6,14
66,-7,18
47,-10,6
62,-9,13
60,-13,10
58,-13,12
58,-13,10
55,-12,13
57,-13,12
58,-10,17
65,-11,16
65,-10,16
65,-9,20
64,-8,20
62,-6,19
62,-5,22
61,-4,22
58,-3,21
56,-2,23
57,-2,24
57,-3,23
57,-3,24
55,-3,24
52,-3,24
52,-3,25
52,-2,27
53,0,30
44,-3,24
45,-2,22
44,-3,23
51,3,26
54,8,26
52,19,28
58,25,32
59,37,43
55,36,41
56,38,40
49,44,45
39,48,45
65,31,58
60,32,24
50,28,14
44,24,10
44,24,5
49,20,20
38,27,24
51,30,17
31,37,29
30,50,33
40,37,23
24,37,12
62,52,16
75,40,12
69,34,19
42,32,10
38,30,12
40,28,-8
60,29,-22
71,37,-29
69,42,-19
50,45,-23
74,45,-16
46,43,-28
38,43,-30
37,46,-24
45,50,-24
63,65,-22
61,68,-18
60,55,-19
23,13,-18
8,-24,-14
-12,-29,-7
31,-10,9
46,1,11
87,30,19
106,36,18
47,50,24
73,8,-2
36,15,-5
2,29,-14
8,43,-9
19,69,0
20,81,-17
39,91,-13
59,94,14
61,96,0
54,84,-38
74,69,8
86,53,-12
44,42,-24
48,41,-9
30,48,-10
40,35,-17
45,28,-26
54,22,-24
41,21,-23
-9,40,-2
-31,55,26
-25,71,39
41,97,42
52,99,34
72,82,-3
36,82,10
17,86,13
45,71,3
44,66,2
40,66,4
42,50,-6
43,47,3
42,44,8
47,34,2
46,24,2
55,23,5
55,25,6
52,18,12
49,15,7
57,7,-9
64,-10,-20
55,-11,-22
52,-12,-22
51,-14,-20
50,-13,-15
49,-12,-12
52,-12,-13
54,-14,-17
56,-14,-19
61,-15,-18
62,-14,-17
61,-13,-16
60,-12,-16
60,-12,-16
58,-13,-17
57,-12,-16
57,-13,-17
59,-13,-16
59,-13,-17
59,-12,-16
59,-13,-16
58,-13,-16
59,-14,-17
59,-13,-16
59,-13,-16
60,-13,-16
60,-12,-16
60,-12,-15
60,-12,-15
59,-12,-15
59,-12,-15
59,-12,-16
59,-13,-16
59,-13,-16
58,-13,-15
59,-12,-14
59,-12,-15
59,-13,-15
58,-13,-15
59,-12,-15
59,-12,-14
60,-12,-14
59,-13,-14
60,-13,-13
59,-12,-14
59,-12,-14
57,-13,-14
58,-13,-14
58,-13,-14
60,-13,-14
59,-13,-14
61,-13,-13
60,-13,-15
59,-13,-14
59,-12,-12
60,-13,-13
58,-14,-15
58,-15,-15
58,-14,-14
59,-13,-13
59,-13,-14
60,-13,-14
60,-13,-14
59,-13,-13
59,-13,-13
59,-13,-13
59,-13,-14
58,-13,-14
58,-13,-13
58,-14,-14
59,-13,-14
60,-14,-14
59,-14,-13
58,-14,-13
57,-14,-13
56,-14,-13
55,-15,-13
52,-15,-10
51,-16,-11
56,-18,-15
58,-16,-14
63,-13,-16
66,-10,-17
65,-9,-17
64,-6,-14
63,-6,-14
62,-5,-14
60,-5,-14
59,-5,-14
60,-6,-14
61,-6,-14
62,-6,-14
62,-5,-14
61,-5,-13
61,-5,-12
61,-4,-12
61,-4,-12
61,-4,-12
61,-5,-12
61,-5,-12
60,-5,-11
59,-6,-11
59,-6,-10
58,-6,-10
58,-6,-11
59,-7,-12
59,-7,-11
60,-8,-12
61,-7,-12
59,-6,-11
59,-6,-11
62,-8,-12
63,-7,-10
63,-7,-10
66,-9,-12
66,-10,-13
68,-11,-15
71,-14,-19
73,-16,-21
71,-14,-22
65,-12,-21
55,-13,-18
55,-16,-26
57,-17,-30
49,-14,-32
43,-11,-30
40,-11,-21
43,-15,-18
46,-17,-16
48,-18,-16
48,-19,-18
47,-21,-19
51,-22,-21
61,-22,-23
67,-19,-22
68,-15,-20
73,-9,-15
74,-8,-16
75,-9,-16
74,-7,-7
72,-4,-1
65,-2,6
61,-2,5
60,1,1
57,-1,-1
55,-2,0
53,-8,4
57,-9,7
60,-16,9
56,-22,11
54,-26,10
57,-33,14
60,-36,17
61,-39,18
57,-45,15
58,-46,15
58,-48,8
53,-42,-2
49,-28,-11
55,-9,-9
56,0,-15
56,16,-10
58,20,-4
70,28,13
84,40,40
78,50,28
54,47,5
23,35,-4
76,4,-6
75,20,33
46,3,-31
66,5,-2
60,6,4
68,-18,-5
39,-3,27
27,8,30
79,14,49
85,26,66
63,17,54
127,17,65
125,19,57
73,6,39
75,6,40
29,-2,16
24,-31,10
35,-30,16
29,-49,11
12,-39,16
36,-50,20
34,-38,-6
33,-35,7
41,-35,52
52,-25,71
46,-16,94
28,-20,85
19,-19,72
21,-28,42
20,-32,30
18,-41,18
1,-51,-3
-8,-59,-15
17,-78,-13
24,-76,-6
35,-67,11
28,-60,18
21,-52,19
19,-49,21
40,-51,29
-3,-54,19
-5,-65,5
10,-65,13
-4,-53,26
18,-63,28
9,-60,26
3,-53,15
2,-55,4
18,-49,20
19,-47,19
16,-58,12
10,-57,13
8,-42,24
13,-44,36
9,-41,46
34,-44,44
31,-51,43
37,-55,50
-2,-46,40
9,-42,42
28,-37,46
27,-41,47
14,-44,37
18,-44,39
19,-47,36
26,-47,38
27,-53,40
23,-50,34
29,-48,38
26,-44,40
25,-44,35
20,-47,30
21,-49,36
24,-48,33
23,-53,29
21,-46,42
20,-48,39
22,-51,36
18,-42,37
19,-44,33
22,-48,33
17,-48,36
20,-51,34
12,-44,37
15,-44,36
20,-51,37
17,-47,38
20,-50,40
19,-50,39
7,-51,22
22,-47,51
14,-45,43
0,-57,27
26,-49,56
8,-62,27
10,-63,33
12,-55,23
15,-54,25
4,-47,10
38,-52,9
25,-58,16
12,-68,11
35,-68,11
45,-61,20
26,-57,11
6,-50,26
-7,-44,24
6,-58,22
10,-56,26
12,-55,27
8,-55,24
3,-54,23
18,-54,31
2,-51,25
14,-54,26
10,-54,34
7,-57,24
5,-48,30
14,-54,26
11,-55,26
4,-50,25
5,-50,24
21,-55,35
7,-46,28
4,-52,22
39,-65,22
40,-67,21
31,-54,23
-18,-29,37
-22,-21,29
73,-52,14
62,-73,15
18,-44,10
29,-46,34
35,-41,34
47,-45,12
21,-50,11
-27,-23,62
-17,-31,60
5,-30,36
-28,-16,22
-17,-2,33
6,10,24
100,26,98
127,59,127
71,63,48
61,94,47
42,46,63
43,45,68
35,31,70
24,30,57
26,29,53
35,34,51
35,35,50
39,38,54
35,39,57
33,38,58
28,38,56
28,36,54
33,32,53
33,29,51
34,27,51
36,26,51
37,27,52
35,27,52
31,28,51
27,28,50
29,22,50
31,21,50
30,21,50
27,23,50
26,24,50
24,24,50
24,23,52
20,21,52
20,18,51
18,16,51
16,10,51
18,7,52
21,3,52
22,0,53
22,-1,54
21,-2,53
22,-4,53
30,-5,54
33,-9,58
33,-10,60
31,-9,63
31,-8,62
41,-11,68
46,-7,75
44,-4,73
28,1,66
28,2,62
37,2,62
31,13,59
24,16,50
22,18,47
26,16,53
24,14,48
21,11,48
28,12,56
21,7,53
20,6,51
17,6,64
17,2,67
16,4,64
14,4,61
12,5,60
13,0,61
20,-4,65
18,-6,64
20,-7,65
24,-7,63
17,-1,59
12,1,60
13,2,63
13,1,63
16,0,63
17,-2,63
16,-4,62
18,-4,62
18,-5,62
14,-5,59
14,-1,62
14,0,61
14,0,61
14,-1,61
15,-2,61
16,-2,67
18,-1,68
20,2,67
13,-1,51
16,-2,53
15,0,60
16,-2,61
16,-1,60
17,-2,59
17,-1,62
18,1,66
19,1,65
19,0,61
12,0,58
13,0,57
21,-1,61
21,-1,61
19,-2,61
19,-2,62
19,0,68
23,-1,72
24,-4,67
13,-3,47
17,3,51
19,3,56
21,1,62
19,-1,63
27,-3,64
19,-5,61
18,-2,63
22,-3,60
21,-2,58
19,0,60
19,-2,61
21,-2,61
21,-3,61
22,-2,63
20,0,64
14,-1,52
16,0,52
21,-1,62
22,-2,64
21,-4,64
19,-4,59
17,-2,57
20,2,61
19,1,61
18,-1,61
22,-2,60
21,-2,61
21,-3,61
23,-3,61
22,-3,59
19,-2,58
18,0,60
20,-1,62
20,-2,60
22,-1,60
21,-2,59
20,-2,60
21,-3,61
20,-3,60
21,-4,60
22,-1,65
21,-1,63
16,-2,52
20,0,55
23,-1,59
19,-3,61
17,-5,59
22,-5,62
24,-4,63
21,-4,59
23,-3,60
22,-3,59
21,-3,60
21,-2,60
21,-2,60
22,-3,60
21,-3,60
21,-4,59
22,-4,59
22,-4,59
22,-4,60
22,-3,60
22,-3,60
21,-3,60
21,-3,59
22,-3,60
21,-3,60
24,-3,65
26,-3,67
19,-5,58
17,-2,54
17,-2,54
19,-1,54
21,1,57
22,-1,62
21,-4,65
28,-6,60
21,-3,63
23,-3,63
20,-2,58
21,-1,58
20,0,60
20,-1,62
22,-2,62
19,-2,60
21,-1,61
21,0,60
20,-1,55
21,0,56
23,3,63
21,3,60
27,1,62
24,1,59
23,1,58
22,0,57
20,0,57
21,0,56
21,0,58
20,1,58
21,1,58
21,1,59
21,1,63
20,1,62
20,0,62
23,0,62
24,0,61
26,-1,60
28,-1,58
28,0,58
29,0,57
30,0,59
28,3,60
26,1,60
27,1,59
30,-2,58
31,-2,58
30,-3,56
31,-5,54
31,-6,53
31,-7,52
31,-7,52
31,-8,52
32,-9,53
32,-9,54
32,-7,54
32,-8,54
32,-9,55
31,-9,53
31,-10,53
31,-11,52
30,-11,51
32,-12,53
35,-9,57
36,-6,59
36,-2,59
33,-1,58
30,0,56
28,1,53
28,1,53
29,0,53
31,-1,57
33,-2,67
36,-3,86
39,-1,96
42,2,113
46,1,116
58,-3,109
66,-12,85
68,-21,73
73,-34,42
68,-38,22
35,-35,-7
-8,-31,-27
-30,-25,-26
-49,-12,-5
-55,-9,1
-61,-6,-2
-42,-19,19
-37,-25,24
-45,-30,19
-55,-39,16
-69,-33,10
-60,-32,7
-50,-31,10
-53,-27,9
-55,-25,8
-35,-21,17
-56,-22,14
-53,-15,18
-29,-20,27
-22,-21,23
-19,-25,28
3,-31,43
-1,-34,35
-2,-45,20
11,-47,21
12,-45,29
4,-42,28
10,-38,39
6,-30,51
6,-28,52
11,-18,74
7,-17,73
0,-13,75
6,-2,81
6,1,83
4,-1,81
4,3,83
18,19,98
25,13,84
22,8,80
18,7,82
17,6,83
21,5,79
28,-8,80
30,-12,80
43,-24,60
47,-33,43
52,-51,17
40,-56,7
32,-58,12
9,-32,27
-11,-28,45
-51,-25,54
-46,-17,59
-46,-11,61
-27,-9,27
-19,-9,16
20,-5,1
44,-7,-22
59,-4,-32
53,4,-21
63,2,-12
62,11,-15
72,20,-8
56,30,-5
67,40,11
80,48,21
61,61,21
80,54,3
79,55,-7
54,53,-14
52,51,-17
94,50,-8
70,52,-14
52,49,-21
65,43,-15
67,40,-15
49,40,-15
67,41,-6
70,40,-1
57,30,-2
51,29,1
40,28,6
26,28,7
23,31,9
22,37,13
22,39,13
22,43,11
10,47,4
6,54,4
8,69,3
8,72,2
7,73,-2
11,73,2
14,77,4
9,84,8
15,88,8
4,86,4
5,80,5
13,84,11
5,93,0
13,96,-2
11,104,-31
39,109,31
31,80,8
25,94,21
14,97,6
34,104,-4
45,95,1
36,93,-5
48,87,0
63,80,-3
66,78,-5
60,71,4
60,53,1
49,43,14
38,41,16
35,39,8
47,45,13
40,48,3
17,48,-7
29,43,-10
33,39,-9
39,38,4
44,34,12
35,32,16
44,32,15
39,28,16
36,27,18
22,24,16
22,21,33
15,21,29
26,19,31
30,17,29
28,13,18
45,16,-6
66,12,6
57,9,12
51,7,4
52,-3,10
54,-10,-1
57,-11,5
58,-14,-4
64,-16,-11
78,-23,-10
57,-20,-28
60,-22,-25
59,-25,-29
67,-26,-21
76,-23,-12
66,-28,-12
61,-27,-7
54,-28,14
51,-27,18
55,-30,10
62,-38,14
62,-38,16
45,-34,13
39,-32,11
52,-20,14
59,-4,17
68,4,16
106,14,16
82,5,2
39,-10,-6
32,-20,26
29,-25,36
28,-38,42
27,-35,48
5,-29,57
12,-16,78
17,-11,76
-1,-7,68
16,0,78
4,14,70
-20,9,60
-4,14,74
-7,-1,57
-15,-3,36
8,18,97
17,-6,67
2,-7,56
27,7,67
51,-6,50
22,-2,47
29,-15,36
37,-26,31
60,-21,40
55,-23,30
49,-28,20
46,-24,31
44,-21,26
63,-21,38
49,-21,31
63,-16,35
59,-14,40
54,-17,30
46,-20,20
54,-18,18
49,-13,23
61,-15,15
63,-16,18
53,-25,15
55,-9,15
57,-22,19
62,-16,13
58,-17,13
67,-18,18
64,-16,17
63,-22,8
50,-21,9
50,-20,11
57,-21,12
61,-22,14
61,-21,15
60,-20,18
58,-19,19
57,-16,18
60,-17,22
53,-15,21
54,-13,26
54,-18,28
55,-18,31
56,-17,32
48,-21,32
46,-19,33
48,-19,34
44,-23,32
44,-23,35
50,-18,50
44,-21,47
38,-18,44
38,-25,41
40,-26,42
34,-23,43
32,-23,40
45,-21,45
34,-20,50
28,-18,48
36,-24,46
36,-26,42
40,-28,42
29,-24,45
30,-25,46
44,-25,49
37,-20,52
25,-15,52
22,-9,56
25,-5,56
28,1,62
29,2,63
24,5,64
13,-4,60
14,-8,57
13,-12,60
5,-10,62
8,-12,67
12,-13,61
14,-12,60
20,-13,58
18,-12,61
16,-11,63
18,-12,59
21,-14,58
17,-14,57
16,-14,57
16,-12,57
20,-8,63
19,-5,62
22,-10,61
21,-11,60
21,-12,60
20,-13,59
19,-12,61
19,-10,62
20,-8,62
20,-9,61
22,-8,63
20,-8,64
20,-9,66
23,-9,69
22,-14,71
19,-18,74
19,-22,77
21,-35,81
26,-44,83
61,-67,81
56,-66,63
48,-59,50
29,-43,27
18,-33,25
11,-17,26
-9,-10,33
-14,-8,39
-31,-10,57
15,-28,60
2,-42,50
-2,-47,55
-12,-44,54
-17,-45,44
-8,-45,35
-14,-42,22
-19,-35,20
-25,-25,18
-40,-17,-3
-51,-12,-4
-72,4,3
-75,7,0
-81,6,14
-78,11,25
-72,6,32
-69,-1,33
-47,1,35
-77,-6,-8
-89,10,-12
-110,53,6
-128,17,-11
-127,59,-8
-58,43,-27
-13,19,-3
-26,15,-18
-47,-7,-29
-41,-28,-12
-48,-33,-35
47,-82,43
64,-96,77
